CodeMembre,SIRET
58251,1425383591
22902,1545658071
99464,8159176339
95578,3754400240
13400,4589072930
44438,3071565281
98761,2893323733
95976,6025369487
41173,9069757889
59718,5219780672
80421,8777545945
82631,1977749910
83445,4607358839
50322,9112309091
23342,3911015498
67487,3470517053
69723,5789150082
19239,2356111350
15348,8088629877
38399,8033988624
30166,9088788772
65812,6381486688
16228,3484019892
16840,8308602204
96460,6845571514
55395,7373465339
37248,8756456148
89852,2039693738
47912,8400692445
24327,2967272133
3926,8987935438
97224,1868903099
86558,1600021682
64935,2510623907
54413,5221104746
580,5750977836
85391,2442401055
9445,9981836939
56129,3071565281
85669,4067036926
78852,1867848358
91965,6820910726
75066,1006877714
40099,1907915451
52884,8033211916
92606,4739703305
47421,4113373456
4628,9411130281
42725,8909245731
66827,2670018262
86118,9088788772
17293,5046319523
83771,7863748955
84861,7356902623
26829,6194320851
70563,3241113598
66912,9614312857
80200,7706241896
34658,1692379713
62960,6928446941
82721,9717354005
21549,5562883939
99389,6132856639
47362,3818928747
6770,8313862193
84222,4061281114
65804,8908146863
14551,9915925513
55681,2670718741
63850,8947401363
62907,6289685464
2860,3281882096
93111,1036302449
80028,1077240976
76022,1707072809
12315,5811249892
93437,3607172914
60708,2010392079
23864,3142536040
2555,7285278526
54711,8162078339
24808,7604688025
71214,6116894106
52878,6184431930
18365,4384789319
52607,1934908104
9611,8631085684
90690,4897199003
12787,6337213403
45895,5321187802
30023,5505437163
42227,6859356347
50951,6280451062
55994,3285864125
11901,8586296525
56898,7805744975
62024,2135189111
51454,6424182334
3079,7475147604
6216,3501124333
3040,9230184728
46066,3797613517
54002,5925406917
87707,9123071641
11128,1042548768
63255,8398750347
1464,4829427781
23202,5364108022
48972,2092501600
4888,1471019172
58211,7849874251
57969,5978751883
36781,5794990466
99331,4224031313
12337,8181325087
38219,5887185054
56963,5918712901
30018,9936725225
35685,9429470652
808,6718028671
72972,4336540523
14973,9021415416
59675,5834089953
9290,3379425146
29562,9714952256
60114,7529846991
85802,1808143311
74925,4274693239
97723,1382956797
66112,6741560441
14804,8078748221
20241,7174024488
74328,1465261043
96490,5273088455
31948,2485405844
41854,5562883939
88325,9361071868
8575,3457591375
71779,7576245266
71155,1845083937
58981,6285159230
63443,2319090053
35244,9682951018
44921,9224847318
69403,7219898216
61611,7723513885
73445,3529026856
90687,5200558307
54662,7587655178
3334,2039693738
83677,5183329402
35000,1397540382
90320,4379639987
1755,9092264290
72760,2842483888
50589,1616749551
53755,7900669985
97257,7177395984
51279,8342920784
17749,7764098922
95203,8716789948
89758,6482113943
25217,8907043932
96921,2577429980
55704,7690118461
7913,1697913181
93885,4933764154
9344,1426598252
65868,9221537444
37879,3371628289
52213,6606417298
30491,1631924446
22998,7111923499
75850,2454654624
41438,3795887617
75345,4754003114
7717,8344624325
99030,5067053453
60593,7565025964
48294,9616600357
32846,2143472175
63298,4058748219
59119,4418008881
31009,3371628289
42008,6611910650
83988,5035322201
29062,7472027404
49283,6483567545
35422,7861988053
78927,1331313677
53843,8805429463
85753,3326298325
92950,3759774066
11489,2761665844
55049,5927497238
62047,8913882061
3543,6272783192
8935,4379639987
3108,1465261043
24587,5699418905
41941,3623458712
68898,6318341084
90737,6079267672
60991,4992361928
89436,1196067582
35997,8823839991
45589,5318503124
16773,2016061108
6534,9356029889
9495,6871132594
24680,3259848515
22623,2270629702
74362,3342630964
17971,7947019571
52428,4841575674
73759,4158070840
6415,3352961666
49194,6339873987
28469,4161386210
24821,5517108268
97193,1130547194
16315,9605330269
69805,5572109340
34054,1504760253
65702,2894772094
65744,1111475300
47475,9839242192
61115,7924880781
14658,6196744106
68847,1274520276
26111,6697883990
68671,3890221797
89592,9714398992
14300,5503733379
39854,4359057467
1921,3354619441
69994,6196274121
92909,7102435853
76069,7901953136
65941,6318520297
5187,4963664424
15826,7089466633
63757,8900166203
51892,3052464142
32588,9910983116
61769,9186332110
50643,3158533113
57539,8358494249
32973,9912096320
41868,2307714573
29099,6839207207
86216,5104711725
4712,5943804586
8235,9935152676
10773,1888149988
21436,9233374397
12820,9720110588
4639,9558970545
6205,7198845902
64377,8128454122
24210,9847448654
55073,4828499494
62883,2091788975
11650,1092664861
50068,5633138314
35985,8612614680
69096,8308602204
97209,8358088762
78743,9739356666
49175,6418883219
27635,2356111350
35800,7939390914
97601,9382781277
91072,3969220575
19560,5631980398
37187,3642777667
70558,9241227190
33955,5237924257
70468,4815291991
61113,2510623907
6406,1977749910
78684,4085249349
50121,2985926062
64756,9321481889
92997,1451418931
14519,2436962471
29030,1959981767
44251,9580198767
96130,2967272133
15202,9175165032
81883,3764877914
45346,8597825959
9355,4439187532
75086,3478328487
83368,4753044537
72149,6698299295
45601,6060143604
12210,3071213995
83758,9871255905
18441,1906508442
10662,8973088234
81357,3194523487
40044,7256203231
39665,4136690153
50778,6196274121
26341,6088494446
55422,7171222924
2545,8993883313
17764,4336574843
80425,5964528687
72205,4691441036
91677,1663819586
12882,8837913452
37477,8935981568
50267,4391227135
23031,6641471313
33441,3098829333
35192,3883457711
68829,8564089116
6424,1855814452
99205,2518321721
50149,1201636908
31731,3682151429
27921,4900858449
60949,1435299920
84785,1426598252
5852,6285159230
36938,1302291677
83137,9566880036
81821,4991253198
89069,5407806995
85244,4157020498
28775,8684799422
41792,5550847886
42678,5929819678
60169,5888873980
64593,4914471040
36128,9723315787
4522,7217522260
55181,5814519486
81308,9826678165
87105,2589467754
38122,2558788173
76792,4352639753
88343,5380445466
37018,1525021555
718,1537600610
82782,9639619378
64188,2400567323
70958,8130148103
67015,7202789387
20913,1457099215
79668,1901376228
78368,1583587862
55037,2599219936
70533,6004346910
98570,9097154181
43214,6446822884
52112,9857571641
72114,8948160795
87329,9230547941
21497,4277195906
44589,3325150633
61628,1408279214
56821,9505487792
21756,3882363480
219,7148286871
11698,2154452711
75406,5814519486
81355,9233374397
86175,8471444986
8749,1707670265
8513,7272324321
31798,7847729848
50181,2004033542
75006,6274372159
52159,2589399519
56666,6821813234
63748,9862958787
18499,1677707077
78230,4171991572
31866,9043528943
86463,1504760253
50980,3754400240
67016,7235604003
4404,7869790148
91247,1849509257
43268,8227141804
23477,2798318296
87637,2475269189
96687,7178298601
68430,6725080612
68618,1196067582
82471,3912228212
79204,1546171214
56852,5265188798
23206,7076458719
19276,9190089622
72699,9142666192
89488,1438948439
64050,8881460679
63191,3063179321
73152,1621378082
38396,1356740611
9340,5650851739
76061,1692252504
46628,4428921370
23265,8068043367
63924,3119305642
18313,7093637392
1674,5111385518
57689,4560603321
98232,5111385518
8050,6699557253
23447,6213431464
23086,5209834687
68801,4767882748
71928,9437731926
21244,2155746026
21665,5307425998
96726,8396274867
5201,1781901539
83983,8898810399
84961,9958992846
11990,4969685438
68880,8068043367
40380,9781509599
35870,5824805182
15624,4068140846
45276,9172058823
70728,1296266575
35526,5026969116
73416,4233672434
90922,6798881288
4342,6571853620
98750,7412956185
64109,6414972446
23670,5773897597
27443,8119495861
51315,5031823621
56683,3320688258
82352,5498670673
55967,2382561997
26400,5835017327
59794,7805165700
65601,9715799229
55662,7788672182
5920,3173668924
22934,4475935366
459,9915925513
20766,4120610146
77719,9647728258
2919,4002240246
73206,1707577173
33048,8144263282
32305,1401706801
40737,8186884229
66236,1578378767
72322,1904386061
19095,2010392079
81751,6892466216
31170,6571853620
11434,6807252615
9516,4972416880
50139,2509890139
63768,1373605009
22235,6452131565
59964,2670718741
11413,4249881683
25242,1886243474
93507,5064974125
85284,7440134496
57210,2583126044
46751,1504760253
35583,2430326693
77044,1110104360
1430,6072506372
20199,5434619470
3743,1303466134
28007,3408586697
42930,6035296695
93771,8505959640
6415,4428921370
85731,2262589917
2794,9640212929
63479,8588339966
55856,5874339079
1572,2475640301
86130,8357718910
86892,6488315171
141,5990793117
32979,1581656049
45966,3474882876
18388,6814982465
89695,9014143062
29945,7225738731
40588,8922825389
61423,6592306173
52504,9221537444
60142,7562192999
5544,3890221797
37596,4991253198
91556,6937656665
95051,2346630072
3752,5767916563
381,4931362007
15453,8470796700
61244,9529438985
99403,2648077379
4321,4668032785
23840,2648096078
94082,6111063389
42041,9224847318
64031,9820786517
28457,1234264519
24012,6223413722
68917,5388549021
19526,1284653681
65184,5410590337
99608,5770057084
13266,8758670396
75044,2053311843
75666,7467544162
53705,6230116939
13467,7454142560
51599,7625064579
15091,2143927563
18995,2686443288
93506,2210669537
93015,4304937111
36752,7881009041
62135,9387909961
30235,6076807038
77841,1251135714
75012,3093383529
60827,8637761341
51631,5344237601
91770,4724555653
14275,4836435832
32691,9330218835
5720,7420268463
70832,7125591311
94202,3864751520
79561,6004346910
22357,9611040663
86952,8051989717
6919,3497070151
52451,4026791959
60503,2146623306
30312,6838282241
56115,3063179321
62270,5817149850
23547,9257247099
5367,5046319523
65864,6747021725
79925,8966623297
63669,9610332372
25006,7542808835
26285,1678965242
97477,8312269463
29927,8041742598
26054,4873405500
73625,8780060618
91527,8561263760
58020,4900858449
882,9891418773
82783,1875799273
84592,4836446751
94347,7980493204
89803,4646405955
69162,9277751132
88242,5461808903
65245,6963264060
4791,6132856639
81456,8393719328
90169,6088009970
37796,1616090902
44127,4848816453
50956,1296266575
7569,8535603665
26215,9155103386
81249,9939345241
34683,8312269463
86616,3135237386
91958,4609439967
19361,5547458119
47528,9946818217
2137,3119305642
2318,1682537293
57977,9837334387
33836,8345344668
22554,9370460012
77700,1563333223
9254,7421514131
77903,2092501600
28795,2608237269
44521,9450985019
80941,7938226842
53110,6274657770
82442,1409454517
88223,2571112255
25340,4768786723
95905,4634497232
21211,5648817443
75184,3404853596
19976,8998418529
76205,8333846367
40618,8731089166
84279,3081157360
76386,7083882443
19648,4678444066
7447,8686123810
8370,6038046893
14490,1299175871
76360,1289925551
7517,8022148768
18699,4097752220
46438,6576053770
8429,1747371378
94205,8626183411
73023,2397937698
63512,7205525604
82674,8794254231
86589,8561263760
60323,9709928347
96693,8453161665
59669,9987846149
60303,7900950370
24134,9448487298
35543,5002898622
96245,6452131565
21050,9101447652
94695,3844402350
78953,1875799273
97608,8234909494
3231,7698838323
4066,9763525281
61833,7646225591
20617,5115804421
67786,9596050906
34438,4447146422
42611,5721820682
62096,5871019340
12564,4410091147
32813,6512947055
8980,9377281433
61546,5825085716
64812,5162820888
32950,1657213771
83783,1689399223
91031,4983152523
32491,3917172684
30759,2243493034
39131,8411857140
52066,1967631739
32230,8841030029
82326,8076126527
84397,6626415218
21454,3262429750
41532,8080650781
87917,8358588541
69484,9145156634
10986,4205503927
58257,3701983187
61137,5230338000
15310,6488315171
36533,1378424686
94901,9860758331
10492,1793501792
81608,4708288171
68615,1321283347
14547,3886058689
64662,1284002898
88547,6808293066
61721,4225251173
13418,7582572059
61152,8729393541
51410,3414551783
35651,4643796444
14538,5217675850
60324,3993835948
2210,3003992326
11677,2417623726
72515,1659326756
59415,5710588193
68878,8098454583
32477,9458117764
5294,6096171484
93412,5936565434
54559,6219380022
72782,4483244623
11425,7225692362
1206,9671029076
19304,3832983361
28813,8123346367
42381,9411287397
28847,2648077379
47656,8274500569
12947,6860022481
52514,1973167738
22048,8369255691
92789,8699407154
71687,9115452919
90237,2021833549
74669,1888221018
95348,7692890176
48923,8885137623
80530,7618777893
64731,5801076679
22707,4323216342
6975,6803536040
40474,6807252615
29954,5711276479
11888,9988481504
85637,9497330923
60561,6075364803
98877,9382781277
60893,3239158095
86473,7185147526
80077,7805165700
61674,4386935482
71958,4744188849
59925,8036609349
4872,3908673082
22936,6086834126
99453,6292693388
38469,2802259250
53461,4212736639
96813,9925251768
32282,3851854195
79212,7125591311
789,5998083694
60242,8146697865
7567,1950187309
27258,6808799014
3410,9151625105
92562,9309973547
34142,7655534494
34152,3742056401
94818,3257267105
65258,3158533113
97549,8115029541
92769,9844425233
6348,5320802441
9388,8171560783
6967,7422084440
62715,1473972948
31292,3782511542
60499,8471444986
8312,5008146488
70420,2338190537
30999,2764744845
46055,8979213413
3290,9913029482
64653,4384789319
34822,3607281411
90211,5348543751
59505,2056232544
80744,5092715659
33023,1707072809
13772,8431933398
63453,5901197630
49463,8294677389
32923,6738279556
39887,5577576933
58312,3128945424
18899,6943452682
70439,8358088762
56213,4249215139
63702,3285864125
36260,9439808857
81547,6318341084
81202,8142840499
37867,9237800742
71978,1977749910
3449,2977989039
58971,6045461662
63283,4224031313
96519,2880790935
71439,8054831656
71553,4722451023
3631,4884486136
74357,8121576163
23808,4900713661
19368,2914742386
57415,7702513340
56362,2908216314
9335,3555649220
94414,3623458712
8740,4068140846
87944,3529026856
92142,7622652688
28040,4244478116
56573,1464544270
9140,8390428482
98316,3095584987
30666,5320802441
99251,1046758513
77535,4848816453
75469,4021888498
97618,1992354985
88078,7281534500
52534,8823839991
42134,4197287456
63577,9487269201
14886,1684300745
58615,8159176339
35538,6455632716
46600,1262785134
71109,9231312740
45527,2248032376
43887,7629455181
7685,8935981568
71566,8687113714
81098,3053253753
1850,9844425233
77228,7067737362
95166,6466141562
38740,5901197630
19573,7096522683
90886,1856200220
36593,5637728548
47109,8068043367
78398,3174640431
89028,4152497773
7043,1985801340
73619,6544098407
11370,8053337256
34351,7174369411
29726,1306668845
106,3358010110
51880,2296388208
29447,5710588193
98590,4107394399
60194,8013167995
18532,5171931630
45558,8735188660
76983,3749121894
737,9058639573
87412,8748296974
12297,4869176192
10577,3239740709
99169,8447151048
39836,3463373739
54676,8396274867
89074,7539097735
87736,7124519614
92320,7660539518
98422,7915748241
95677,5006299903
37972,1122120177
61051,8053603017
38352,3581709997
73923,2039574561
15965,2991614817
56517,7282128224
25151,6278869931
51236,5538579111
2612,5026969116
97286,7795436904
90160,8353494645
52772,1253343276
16486,2004033542
75023,7328470705
8966,2096276030
31282,7388526928
23033,8860796856
98542,7323450211
85567,1401706801
38298,6004346910
47083,1119780085
6201,9003555400
67786,4567758231
69693,3196832214
12209,5486095102
4783,1596776571
75264,7503443288
75172,9098653805
24351,6113446065
7188,5370302120
13007,8005830618
87070,9233374397
53118,7300859621
75002,3701983187
65023,5057257947
19167,2534411834
58833,7604580492
87114,7589829375
88456,8338961407
99344,1603636434
93739,5689005982
23625,7377750686
71134,9215035757
62202,6905301902
27656,8411857140
9422,4675135881
90991,4081789350
56925,7643266685
69037,5005955951
3082,1133909115
17217,8650738675
73136,6604750226
97759,2747723344
51164,9801839744
53353,6694530768
40028,9033541674
2697,5876340860
42092,7902150793
18880,1534244419
34393,9028860724
12889,6116894106
88853,3149778949
64751,7643682116
52888,3577778053
12647,1003203651
59547,8774260209
40414,9662150695
66793,5722503397
3804,3758258849
93256,6072506372
93682,1067957945
59148,1037770275
97900,2780679433
26311,7085123132
10512,5452932009
40805,4132653746
85824,8305743534
73505,2951952102
68768,3358662498
73312,7565025964
43144,1871149956
99038,1162563640
14039,5523118418
48869,3068932868
84879,5064974125
84775,4807750435
51440,1568894227
5433,2780679433
26968,4360730660
67580,3980435709
88259,1237745690
82398,8988381719
88126,1122120177
61830,3441880797
6518,2984872976
32912,6988621169
63386,8555796194
3649,8696743421
20565,4439091501
88034,5456064897
28403,3301885909
19913,7801134280
28539,1955133793
50112,6060143604
10973,3156319800
35792,6306299768
42994,5578744947
55164,1369279472
2449,2598753907
70406,9714952256
25798,1586281005
23735,6776405958
64088,9587514206
1490,2941083045
55739,1158190204
82824,6566262235
13374,9915252180
87845,4869176192
37347,2779026151
95022,3180375389
96770,1223663293
35719,3470517053
2938,8332024013
57424,1191948345
8151,4916383314
25222,7649062496
92644,7138415932
22673,2436012853
15661,5447315430
24180,6110669059
25603,7126315457
44327,6656631954
30764,9466759617
62975,7096522683
13953,1942060947
94810,4916382848
29501,8912486887
4733,3353822757
10135,6415364789
53103,8617258998
16456,8284931545
53681,4383169522
53852,8040404683
79625,5586458022
77892,5266100309
96906,8558977332
77643,5344237601
36536,6722654633
75298,5364108022
93186,9686967398
60228,6604750226
38844,9920731980
61029,1933880640
91363,3956159176
91352,8948160795
29318,6864547258
26210,3497472525
65984,6470453699
86465,8298016588
9575,7288994495
77755,4907151014
19906,1096760134
47794,1037770275
26910,9237800742
41891,7430565884
33248,6558666117
38611,9973085017
43057,2350918605
23533,9450332534
24214,8700726787
54138,7579096162
87047,1670266625
60254,5871019340
36903,9525287746
81793,7421514131
87066,1825362180
14578,5450230803
8487,1322367410
23383,8087948310
86618,1850399108
99142,5144732571
80310,7566144309
67137,6162187967
63116,9495671702
47786,1720394400
20459,1616090902
16241,1960744657
64175,2839351380
6860,8364869577
59467,8789599917
74507,8947401363
56992,8997182195
82242,6533559143
83415,2555496960
33130,4060883089
81689,4869176192
3270,7177138638
13105,4584017004
97660,8243802243
91830,6041743027
3666,2655669414
26020,2249838465
51858,8327763108
94037,2535702594
75198,4401765947
58502,8929429116
15401,4197287456
42888,8716789948
79621,1305828412
43691,7207563584
57974,8304697981
64899,9153241594
85236,3353822757
39544,7467849089
15754,2371334333
94801,1437697151
66568,3981390242
36081,3331040579
93198,2914742386
92442,6207040933
23027,1696350991
60328,5824805182
5374,3864751520
32354,5077434603
9990,9695224063
79090,1748855189
99194,3282962411
47679,9102179796
48416,5880189604
50846,7300859621
12165,9818495780
97249,8625054476
81923,5073796666
49667,3182990004
68626,5889996749
86456,5750977836
12670,2832433371
49704,4787782961
60445,6251307576
14677,9639914246
56004,5731735961
63986,3531852593
64405,5240181138
31192,7407625444
16494,5423472912
89209,8853456393
24687,5253117100
81885,2731534895
6275,5946793414
4140,6440942202
7281,3862820904
51468,3358662498
82708,3215739406
44025,5050943403
14838,7333693535
25316,3056358819
18435,5606657516
38691,3319116445
36762,7538835375
29696,6440351920
23762,4928296247
55807,1707670265
64603,6790655395
64237,8725656030
19044,1435968555
43236,4916382848
47161,3823210829
77994,5359450841
56155,9374435414
95901,5900859797
83770,3149702370
42195,2968661191
24823,2780679433
10391,3736055624
87313,2646477518
19830,9817354192
14052,1825362180
25968,2628974605
5041,7174024488
93124,2835335184
73853,5615346145
10649,8046810306
20997,6309896448
10884,8132876508
56976,7897178931
48227,4944653205
81803,2628974605
96728,5403862995
18057,3737429245
69332,5089032112
97709,1006780326
14498,5535667111
59094,4384789319
41952,2623676275
31037,1437978280
88401,1581656049
2849,3146223342
22524,5801843329
98385,8986050913
22418,1221478483
35230,6845141400
39752,2798318296
99165,4079900816
63437,1429683724
70666,1962492095
23498,9516604625
17899,6647180615
2411,8169352856
80601,9177935936
52944,3950674511
82013,4900713661
7969,1975270413
29487,7716603225
48792,6963264060
64724,6674907322
49310,4543662716
49362,6054055670
84612,4918365966
7378,2003821521
18714,2589421295
68994,9356029889
5308,5738726839
4035,4555900936
91991,2847676339
18215,8590673031
37970,3087028797
72126,3606745634
92030,9484725316
44067,8577479733
33754,1591425832
73847,8736586336
88264,9232383069
80659,5380445466
87503,4566278296
38107,8307918385
58987,3406315508
47908,6003632213
98784,6957165873
6760,2122642671
86681,2454654624
2610,5767130661
42396,5604686819
93769,5292172611
68794,3329343130
71322,3402402542
87967,3281882096
41569,2003035469
77426,5595893105
19734,3659573910
38084,8775073630
71898,1343143029
7487,4184642373
28903,3531437279
74897,9539047491
74355,9997067306
10260,5584489656
36615,6400328704
96858,1592651206
51284,9269893689
80133,8240100378
96367,5697074546
72862,8471444986
72118,6578165975
21390,3161244830
14768,1419368953
8070,8305743534
84008,2824687751
25912,3749405079
49687,2350918605
34288,8301052101
88162,4434490059
52340,2557461305
10085,8224387180
30224,4197287456
58619,2598291274
38913,9544874813
24759,4041662422
58310,7356885502
63709,3790193816
54865,3480822747
78628,5060571248
81780,7376706574
39303,4963664424
25030,7869790148
14632,3081157360
88933,6325598502
59070,3513316806
41570,1223663293
78469,9817520929
91427,9070724807
17673,4446508702
59240,5019177351
17143,9226129994
60778,8617258998
84963,5640767123
12397,6091414658
88770,1037770275
23155,9309873406
40382,6732225814
79019,8150850913
1483,5498670673
40393,5867364544
21447,7300859621
95049,4623062322
84983,1827023890
60422,5420526054
84029,1121638201
78976,5887185054
53941,7550653892
58696,9874553385
96694,6251307576
90308,1896344508
26970,4620762286
25710,8325355953
59379,9987846149
54992,3458439418
8007,7700556193
86543,8258762728
12645,1438948439
76417,1274520276
46750,6814982465
12469,1909891587
11206,7882678676
36434,9165921960
97295,5145151040
68467,5833500033
544,6776405958
27863,4834550806
44350,3188894284
80217,3916423533
19607,2016061108
83386,1404469034
48416,8813567614
55573,7474412936
17607,2231761071
11306,1744844352
2073,9830217820
22064,4619564656
77618,2685192773
60940,6314329856
92697,4899261679
80385,6470453699
18388,6820910726
9434,7111923499
87583,8571542614
48704,7939390914
82210,4469071168
29658,2670018262
91353,2599219936
37360,1509456141
24253,9776890093
93683,2691070175
11630,1534948977
79569,4668885459
39529,1800820935
43791,1616090902
68049,4372970989
99320,6280451062
17596,9847448654
12614,4605357907
89579,6035296695
24054,8595582599
22589,3125887135
3080,5487849014
37665,7758402100
80390,1473972948
62795,7373465339
81894,8264299442
1142,7999051821
14466,7111923499
42302,6360982684
33634,3828815164
63920,6406921035
43345,6230448963
81984,6396645239
36844,3314578270
29100,2583847313
34829,5659711266
92662,6235671427
73704,2904378316
70024,6937656665
81628,9563222951
14249,6963542119
92154,5983132359
44028,5359450841
16239,5467720288
33741,8332024013
8053,5874876345
10746,3933031312
72966,2648096078
94853,1657679676
54640,6117618621
39970,9599132579
24785,6845141400
51850,2161573779
20818,4101448660
7080,6299567794
71347,7174024488
14495,1130547194
40813,8932077836
89989,2224728363
7182,2571112255
24127,9039397699
96811,8315436821
23942,6926700312
53762,3922454913
49812,1518437647
16119,2904378316
15425,3484019892
94411,5547447470
57065,6641945208
70972,5215097767
21332,8530018013
58687,6694111191
56845,9039831517
28912,6421570139
21706,7921224090
4797,3155543943
42561,3194523487
39302,3886058689
42934,8437591678
84013,6306299768
4986,3225459384
1852,1848495107
95022,2790054680
43747,9036479618
50993,9992924979
35127,2558788173
70997,3030771925
64951,7121894582
61825,2039614116
11259,6476833353
38496,8218419942
59796,4475935366
94897,6996694188
6138,2770277717
44721,9233374397
21432,9264331917
16822,1697913181
21912,5412899509
98779,2494163057
51959,5406858016
59583,1077461715
10494,7223927452
2266,5802649284
86098,7636212694
13734,5745716877
51310,7285303928
93969,6200576801
88767,4577769301
14375,2985926062
34057,9232281879
11517,2565257404
14798,2262589917
15042,9599132579
10079,2855558146
11010,1284653681
6939,6717320356
13592,4716553505
60866,9803520768
84797,5193534784
15990,2074227153
61373,8584581847
60401,7574886066
62900,7804744572
37780,3786219690
19127,4957754192
42356,1275052610
15085,9894232159
58019,7600569036
58271,4355798596
97550,9333153116
55544,5416656465
80874,3761375842
60194,2907427069
20608,4684133041
33903,6309896448
72075,3923736367
82113,6551408252
83052,7644541556
14762,8672369419
2201,7085123132
18103,6652553316
53061,3404891389
82040,6489551545
68646,2210669537
40866,2321611371
27987,9439172602
86846,9257741990
47023,4623062322
53382,7700556193
77063,4197023962
87012,4668885459
58076,6738279556
69636,9720110588
8654,8850863654
76701,7897178931
98549,9368307389
80442,5357406518
64327,3210734728
16703,5618827065
25866,7295380885
10122,3526332150
27258,4916382848
933,8501145503
31175,5253117100
41904,7647628099
52088,6860022481
46742,6113446065
60887,7201720846
87662,9411287397
38584,3883457711
68761,9627188974
17104,3904185418
50536,9613147488
66587,1231390953
84330,7673252453
64867,2969939056
98924,3113107783
36161,7096132531
13083,4933764154
62401,6051482737
2916,9112012206
21825,4745690194
39887,9217828542
80302,5070993339
94917,8646530369
15626,9865736022
92857,2090622455
45137,6269380484
16142,5671202037
62182,2152228587
63473,8725656030
53640,1747371378
67905,3567384939
2561,9281305365
8247,6277844641
92945,5889278374
24416,1855814452
93067,7677341746
89303,9284949459
96630,4535581774
81077,7125170789
24650,6914166458
97265,4470229793
99974,2194130339
